title,comment,label
속보 대통령실 독도는 명백한 우리 영토영유권 분쟁 없다다카이치 망언 일축  연합뉴스TVYonhapnewsTV,저것들  또시작이네   우리도 대마도는 한국땅 이라는 기념일을 만들고 교육도 시키고 왜  당하고만 사는가  우리도 대마도는 우리 한국의  영토라고  대마도 한국 영토 기념일 만들자  한미동맹이던 한일동맹이던 외세가 그들 나라 위해 남한을 이용하려는 것이지 그들 나라가 한반도 평화와 통일 위해 남한하고 동맹 맺은 것 절대 아니다  주한미군은 러시아 중국을 겨냥해 남한에 주둔한 것이지 한반도 평화와 통일을 위해 남한에 주둔한 것 절대 아니고 독도 찬탈을 꾀하는 일본은 한반도 침략을 노리는 나라지 한반도 평화와 통일을 위해 힘쓸 나라 절대 아니다 그들 나라를 북한보다 더 가까이 하는 한 분단 100년이 아니라 200년이 된다 해도 한반도 평화와 통일은 이룰 수 없다  한반도 평화와 통일을 이루는 길은 한미동맹 한일동맹이 아닌 남북교류다 남북교류 그것이 평화이고 통일로 가는 지름길이다 통일된 나라로 외세를 대항할 생각은 못하고 조국을 식민지했고 조국을 분단시킨 나라들과 동맹으로 합세하여 북한을 적으로 몰면서 어찌 한반도 평화와 통일을 이룰 수 있겠나 매국노 따로 없다 통일국가 배척하고 우리나라 분단시킨 미국에 전작권 내주고 군주둔비 바치며 분통터질 그 분단지키려고 동족을 향해 총구를 겨누며 살겠다는 자들이 매국노다,1
얼음 던지고 뺨 때렸다 물러나면 끝인 줄 알았던 조진웅 은퇴과거 파묘는 이제 시작 뉴스쏙   연합뉴스TVYonhapnewsTV,갱생이 안되는 흉악범  성인이되서 저지른 일들과 청소년때 저지른 일이 공소시효 안끝난것만 문제시 해야지 기자를 고발 잘했다 30년전 청소년때 한번 잘못했다고 늙어까지 평생 족쇄를 채우는건 너무 가혹하다 혼자 마음조이며 30년 벌을 받은거다  기자는 어떻게 30년전 일을 빼냈는지 모두 벌을 줘라  자식을 기르는 부모로써 기자의 탈을 쓰고 소년법이 뭐냐 평생 독쇄 채우라는거냐 그럼 소년법이 왜 필요하냐 30년이나  지난거다 공소시효가 안지난것은 불이익 줄수있다 그러나 공소시효도 훨 끝난걸 끄집어내야만 했냐  기자야 청소년때 일저지르면 죄값 치른다 공소시효 끝나면 소멸되야지 이렇게 평생족쇄 사람답게 살 기회는 없는거네 청소년들아 그시기에 사고치면 30년지나도 평생족쇄니 사람들 눈피해 지내야지 낙오자가 뭔 낮짝으로 뻔뻔스럽게 사람들 앞에 감히 고개를 드니 평생 낙오자 너희에겐 아무런 바른노력도 소용없다 주홍글씨는 안지워진다 그냥 낙오자야 그인생 죽을때까지 주홍글씨 망친거니 잘사려는 노력 필요없잖아 미래희망이 사라지잖아 그대로 낙인인생으로 마감 하라는거냐,2
감치 우습게 보더니지귀연 한마디에 공포  연합뉴스TVYonhapnewsTV,지귀연  반드시   구속  지귀연 역사의한페이지를 쓰고있는재판인데 저런태도가 대한민국 국민으로서 너무 보기힘들다  지귀연 당신이 판사 맞냐  당신도 국민들을 우롱하고 있어  재판장이 용서를 구하는게 맞냐  불경건한건 아나보네 그럼하지말아야지,2
앞이 안 보일 정도로 내린다강원 10cm 폭설  주말 수도권도 대설 모드 뉴스와  연합뉴스TVYonhapnewsTV,아이고 또 길이 엉망되겟네요   운전조심하세요  공무원 또 주말일안하겠네  제설대비 비용처리내역 확실히 전체공개해라  10센티가 폭설이야  눈이 많이 안오다보니 10센티가 폭설로 들어가는구나 보통 2030은 와야 폭설이라고 했는데  오예    또  언제 온다는거임,2
중일 막장 갈등은 어디까지 레이더 조준 이어 센카쿠열도 순찰뉴스와   연합뉴스TVYonhapnewsTV,싸워라 싸워  누가 이기나 보자구   센카쿠 무인도섬을 찾아 가겠다고 으르렁 으르렁 하고 있는 중국공산당과 독재자 시진핑이다  국지전으로 힘의 우열을 가려야 서열이 정해져 질서가 잡힌다 국지전으로 서로의 실력을 국제사회에 보여주기 바란다  다이오다오  심각하네 둘이 붙으면 볼만하겠지만 노우 파이팅,2
 항모 일본 턱밑 닿을랑 말랑위험 수위 넘은  갈등 뉴스쏙  연합뉴스TVYonhapnewsTV,일본은 전범국임을 영원히 잊지 말라   1등  지지율 73  승전국의  자유항행,2
출퇴근길 지옥 예고파업에 철도지하철 멈춘다 뉴스와  연합뉴스TVYonhapnewsTV,다 짜르고 새로뽑아라  꿈의직장 이니까 맨날파업 하는것이지 저기서 사원모집하다고 해봐라 입사할려고 사람들 줄서있다그냥 다 짜르고 사람 새로 뽑아야되  재택근무 시켜야한다  툭하면 파업이네 우리나라는  지들이 무슨 성과를 냈다고,0
레이더 조준 당한 일본에 기름 붓는 중국센카쿠열도 해상순찰 재개뉴스쏙   연합뉴스TVYonhapnewsTV,들다 붙어라 말로만 했니 어쩌니 하지말고 일본은이기회에 중국의 콧대를 눌러줘라 해군력을 박살내고  한국과 일본도 핵무기를 가져야죠 저기 중국 항모가 언제 강화도에 인천항에 들어와서 무력시위를 할수도 있죠  다카이치 사나에 얼른 천황 폐하 만세라고 외쳐봐라  이거는 백퍼 중국이 이기는 싸움인데 일본은 이제 좀 정신좀 차리지 중국은 공산당의 나라라 어떤 희생을 감수하고서도 계속 싸워나갈수 있지만 일본은 그렇수 있음 현 상황이 적군이 처들어왔다던가 하는 어쩔수 없거나 절체절명의 상황도 아닌데  언론을 통제해 아무리 국민들 눈과 귀를 막는다 해도 피해가 현실이 되면 상황이 계속되면  결국 일본은 크게 피해를 보며 협상해야하는 순간이 올것임 양안전쟁을 염두에둔 포석이라 보아도 양안전쟁이 언제날지 정말 일어날지 모르는상황에 그냥 묻고 더블로 가는건  나라의 명운을 건 상당히 무모한 도박이라고 밖에 볼 수 없음 원래 한번 크게 땄다가 쫄딱 망해가는 자들이 이렇게 무모한 도박에 전 재산을 던지지,2
속보 경찰 통일교 민주당 지원의혹 특별수사팀 편성  연합뉴스TV YonhapnewsTV,의원들  양심도없다  심보가나쁘네  종교 탄압 멈춰라  범죄행위만 법적 처리  견찰이 수사한다니 기대가 하나도 안 된다,1
자백 안하면 감옥에 처넣는다 담당 검사가 쓴 시나리오는 순천 청산가리 막걸리 사건  짧은 그알,강남석검사 반드시 천벌받길  진짜 범인을 못잡으니까 성과를 위해 조작한거네 검찰들 처벌해야 한다   연금도 박탈하라  경악할 노릇이네    천벌을 받을것이다  보는내내 담당검사 때문에 화가 치밀어 오르더라구요 한글도 모르고 어리숙해 보이고 힘도 없는 사람인것 같으니까 그냥 살인자 그것도 아내 살인자로 몰다니 어이 없어  이사람이 무죄라면 검사를 처 넣어야지 검사를 그냥 놔두면 정의는 없다  정말 화가 나서 영상을 볼 수가 없네 강검사 당신 같은 사람이 세상에서 제일 잘난 줄 알지만 이 세상은 착한 사람 서민들이  만들어 놓은 세상이야,1
가족의 숨겨진 비밀과 반전 천사 가수의 두 얼굴   짧은 그알,자식이 부모를 죽이면 친족 살해로 가중 처벌이 되는데 부모가 자식을 죽이면 왜 일반 살인이냐 어 국해의원들아 법 좀 진짜 개정해라  저러고도 지 목숨 부지하자고 거짓말하고 다른 사람에게 뒤집어 씌우려 하다니 악마네  엄마한테 예쁨 받고 싶어서 견뎌냈던 딸의마음이 너무 아프다  자식 죽이는 것들은 정말 공개처형해야한다 애들은 그래도 부모라고 참고 견뎠을텐데 똑같이 아프게하고 공개처형 받았으면 좋겠다  초범어쩌고 하면서 선처 하지마라 사람이 맞아 죽은거다 그것도 부모라는 인간 같지도 않는 쓰레기에게,2
누군가 나를 지켜보고 있다 보이지 않는 침입자들   짧은 그알,조심하세요혼자 강아지키우는 홈캠이나 맥북 노트북 카메라 부분 다 스티커 붙이세요  분명 프라이버시 모드로 카메라가 꺼져있는 상태인데 새벽 4시에 갑자기 카메라가 켜져서 움직이더라고요 그리고 눈 마주치니깐 다시 꺼졌습니다  본방 봤는데  신고하러 갔는데 경찰이 이걸 뭘로 접수를 해야하나혼잣말 어버버  거리고 머가 먼지도 모르고 시간만 떼우더니  보다못한 제작진이 알려주니   그렇죠 그렇죠  하는거보고 진짜 할말이 없더라   일반인 피해자가 혼자 갔으면 어떤 꼴을 당했을지   대한민국 경찰  사랑합니다  또 중국이야  캠은 그냥 쓰면 안될듯,2
GPS 경로로 되짚어가는 갱단의 그림자  갱단과의 전쟁,국보법 폐지 다뤄주세요 급해요 공론화 시켜야돼요 진짜  나레이션 바꼇네   미쳤네 미쳤어 우리 대한민국을 지켜야한다   진짜 우리 미래세대들을 지켜야한다  조진웅이 나레이션했는데 급하게바꿨노   망망대해 라고 하죠 해양 경찰 인력 늘려야합니다,1
서서히 드러나는 조직의 실체  갱단과의 전쟁 예고,7초전 귀하다  그알아 전에 취재하던 성남 국제 마피아 사건이나 다뤄달라고 그때 이재명하고 통화도 했잖아 마지막 흑막이 이재명이다 하면서  재밌겠다  아하,0
비슷한 영화들만 반복되고티켓값은 오르고  뉴스토리 in 비머,전체 제작진 인건비보다 배우 한명의 인건비가 더 나감    중소기업도 이 정도로 망하면 폐업준비하는데 지들끼리 상주고 박수치고 깔깔   그냥 영화가 재미가 없음 예고만봐도 결말이 예상이됨 돈주고 시간버리는 느낌  불법 사이트에 올라와도 안봄   영화 제작비 낮추려면 결국 배우의 출연료가 낮아져야하는데 그걸 낮추지 않고 정부에서 영화제작비를 생태계를 살리는 차원에서 지원하는것도 어불성설임,2
서울 집값 아닌 흙수저만 잡았다환율까지 1500원 내년 부동산 시장에 닥칠 일 ft김경민 서울대 도시계획학과 교수  교양이를부탁해  비디오머그,정부가 돈을 풀면서 집값  잡는다는것 말이 안됀다  김경민 교수는 차가운 현실주의자 돌직구 스타일  사이다 이창용 차기 국토부장관 비판해 주시니 시원합나  돈을 빚내서 풀면서 집값을 잡아  시장경제는 관심 없고 규제만 들고나오니 이 파국이 되버리는거잖아,1
당헌당규 고치고서 나만 55 할 수 있어는 말장난 정치스토브리그 배현진 윤태곤 shorts,미래의 너의모습이야  서로 자기 얼굴에 침밷으면서 본인잘났다고 떠드는 꼴 같다  아  73 이던 82 던 없어져야할 것들이라 여기서 떠드는것도 말장난인것 같습니다  나강,2
통일교한테 돈 받고 시계 받은 정치인들 싹 다 퇴출돼야 정치스토브리그 한동훈 shorts,종교집단으로부터 여야 정치인이 돈과 선물 받았으면 싹다 구속기소해서 감옥 넣는게 맞습니다  앞으로 정치인들이 거짓말을 하면 바로 퇴출되는 제도를 만틀어야 함 누군와 누구들 때문에 정치인의 도덕적 민감성이 완전히 무너졌음 그래서 쓰레기들만 여의도에 가득찼음  그들이 멘탈이 강한 것이 아니라 소시오패스적 성향이 있는 거임  세금이 아깝다  탈탈터는것은 맞는 소릴하네  종교는 정치랑 분리되야합니다 종교가 정치색 드러내면 그 나라는 망해요 이슬람국가들처럼  강남병원과 어떤관계인지 털어보시지요,2
LIVE 미 기준금리 곧 인하 환율 떨어질까  신호 무시하고 횡단보도로 돌진사람 퍽  40대 무직 아들 아버지 수십년간 폭행재산 편취  129 화 방송,미국은 달러를 풀고 한국은 원화를 뿌리니깐  미국보다 돈을 11 배 더 뿌리면 누가 더 쓰레기 일까  뉴스헌터스만 따로 모아서 볼 수 있으면 좋겠네요  달러가 쿨하잖아요  드럼통,0
강훈식 박주민 정원오 전현희 박홍근그 누구도 위협적이지 않아요 정치스토브리그 배현진 shorts,오세훈이 일을 잘해    천박하네   한강버스 종묘 도로마비 체감 잘하고있지  혀가 왤케 짧냐  ,1
익명게시판원래 대통령권력자 비판하는 곳 아니에요 정치스토브리그 한동훈 shorts,했긴 했네 하긴 했다고 인정하네 문제가 안된다고 주장하는 인간들은 정말 무식하다도 아까운 표현이고 뭐라고 표현을 할 수 없는 저급한 존재들이다 1948년 건국한 대한민국 역사상 집권 여당 당대표가 대통령실에 총질 칼질 했던 역사도 없었고 집권 여당 대표가 대통령과 영부인을 범죄자 취급했던 역사도 없었고 집권 여당 대표가 집권 여당과 대통령실에 분탕질을 하고 혼란을 일으키고 편가르기 했었던 역사가 없었고 집권 여당 대표가 본인과 가족들 명의로 집권 여당 게시판에 대통령과 영부인의 대해서 차마 입에도 담을 수 없는 처참한 유언비어를 퍼트리고 게시판을 커뮤니티처럼 지저분하게 만들었던 역사 조차 없었다 한동훈은 지금 나랑 나의 가족들은 그런적 없다 절대 안했다 라는 입장 발표 조차도 없는게 더 큰 문제야  한동훈 장시호 JTBC 기타등 더 말 안하지만 어차피 그 적폐 수사 때부터 일종의 난리 쳐온 거 이제 다들 안다 봐야  저사람 아직 정치하나 한 머시기더라  가족들이 집단으로   감옥 가라는 거 아니지 않나  근데 정치인으로서 당당함은 아니잖아  술수와 분풀이에 의존하는 리더쉽을 비난하는 게 그리도 억울해  뭐가 억울하지  못난 놈,0
통일교 게이트 민주당은 문제없다상식에 반하는 얘기 정치스토브리그 한동훈 shorts,팩폭이네요  검사출신은 정치반대  한동훈도 구속,1
윤석열 석방 막으려고 구속 기간 1년으로 연장, 천벌을 받을것이다  이나라가 고작 200명도 안되는 니들의 나라냐  이게미친 여당 이재명 이게 니나라가 국민이 눈에 안보이나  민주당해체다  법이 고무줄인가민주당 맘대로 나라가걱정 되어요  부끄러운줄 알아야지 국민이 바보다,0
추경호 구속영장 기각한 이정재 판사 박상규 평론가가 잘 압니다, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  판사는 역시  존경 받아야함  좌우를  따지면 안됨  중립으로  법대로하시는  판사님들이 찐 판사   판사님 감사드림니다 영원히 기억하겠습니다  우리고향판사님 좋은판단잘하셧음니다  박상규 평론가님 응원합니다 추경호 의원님 영장기각 한 이정재 판사님 감사합니다 ,0
12월3일 민주화 운동 기념일 궁극적 목적은 돈이다,현명하고 정확한 분석입니다  청년들을 국회로 썩은 시대착오 국회의원 퇴출   대통령 당선무효  진짜 지긋지긋합니다  누굴위한 정치를 하는지 국민들은 안중에도 없다  진짜 중요한 내용입니다대대손손 리재명 떨거지가 남아있다는거 상상조차 하기싫습니다절대 막아야합니다  걔 딸들 돈으로 기념일 해라 우리 돈으로 하지 말고 정말로 갈라서자,0
면전에서 급소 찌른 조희대 기습당한  완전 미칠 지경  박상규 시사평론가 굿모닝 대한민국, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  악마를 보았다  영화보다 더 영화 같애  오로지 대장동 숨기기에 급급  리자이밍의 목적은 중국식 공산주의  장기집권 입니다 모두가 나서서 막아야한다  이재명 선거법위반 재판속행하라 재판속행하라 재판속행하라 ,0
편드는 연예인 하나 없다 조진웅 인성 알만하죠, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  소년원 동창이라서 민주당이 옹호하나  영화계에서도 깡패였다고 함  국가행사에널 불러내더라도 배우만하지그랬냐 조진웅넌  졌다  조진웅   이름도 아버지 이름을 사용 했다는데   지은죄가 있으니    민주당도  소년법 있으니  자기편으로   생각하며 편들어 주느라 애쓰는것 같아요  참으로 실망스럽고 역겹습니다,0
 앞에서 대놓고 소신 밝힌 대쪽 조희대 역사에 남을 기개, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  저 정도 되어야 대법원장이지  이재명을 하루빨리 재판하라  권력은 한시적이고 역사는 유구함을 아는거죠  통탄스런 파기자판   이제라도 재판재개  ,0
조진웅 난리난 틈에 이런 짓을 김현지 음흉한 꿍꿍이 딱걸렸다  박상규 시사평론가 굿모닝 대한민국, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  잊지말자 김현지 김현지를 특검하라  민중기 고발조치 해야합니다  민주당도 특검하라  모두수사해서 공개재판하라 민주당  통일교와 었떤 관게였는지,0
사고만 나면 진상규명 외치더니 무안공항 참사엔 왜 입닫고 귀닫나, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  무안공항 참사도 언젠가는 특검해야 된다  재인이를 구속수사해리  똑바로해라 문제인특검해라  무안 참사는  특검이 필요합니다,0
트럼프 인용한 선거조작 의심국에 한국이, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  불법 사기탄핵 무효다  선관위를 수사하라  변호사님 재판에서 논리 정연하고 강력한 어조로 특검과 재판부에 변호하시는 모습 그 용기와 열정에 감사와 찬사를 보냅니다 필승입니다  변호사님 진정한 애국자입니다 응원합니다 감사합니다 완전 멋집니다 ,0
과거 범죄 숨기고 정의로운 척 좌파 조진웅 은퇴는 개뿔이다, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  일반회사도  신원조회  이정도면 취직못한다 하물며  탈렌트는 공인인데 범죄인을  실드쳐주는 민주당은 말이야 막걸리야  40대 좌파들은 대단하다 정우성조진웅유아인이것들이  국민을 기만했으니  아버지 이름을 거하게 욕보였네  은퇴가 아니라 퇴출인데 참 거시기 하다,0
예상못한 재앙이 쾅  턱이 덜덜 떨린다 주말 몰아보기,이나라가큰일이다배신자놈들하고절때같이하면안된다  국회의원들 너무많다 멘날 할일없이  늘고국민세금  축내고  성범죄만  저질려고  너무많타  반으로 줄이자 찬성  국회의원 수 100 명 무보수 명예직으로 해야 합니다  국회해산  공감합니다   다줄이야 한다  나라 혈세  줄줄이 새고있다,2
위헌 소송 못하게 하면 민주당 위헌 정당으로 해산돼야 한다장영수 교수,제발 민주당 해산되기를  교수님 진짜 짱 속이 시원합니다  선한인상이십니다  옳고 바른말씀 해주시니  감사드립니다  옳소  완전  공감 합니다  화이띵  고맙읍니다,0
8월부터 보고됐을 전재수 의혹 이제야 어쨌든 민주당 디비졌다, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  언론들이 깨어나야지  특검내란말고 할수있는게없다 언론들이여제발 제정신좀들길  빨리 날라가라 해산만이 답이다  거짖말은 모든범죄에시작이다 살인 사기 절도 성추행 방화,0
이재명 가죽을 벗겨야조희대 입건됐다  또 종교단체라도 해산시켜야폭주하는 이재명  민주당 최고위원 보궐선거명청 대혈전 벌어진다 이것이 뉴스다,대통령 입에서   사람 가죽을  벗긴다는   말을 하다니  김정은도 저런말은  안하지     저래서  대통령감이  아니란거다   조희대가 무슨잘못을했기에   이재명  미친거아님  돈받은 더블당 인간들도 구속 시켜라  조희대  대법원장님 우리 함께  대한민국 지켜야 합니다  조희대대법원장님입건이라니개탄스럽습니다완전미쳐돌아가는군멸공,0
국보법 무너지면 다 무너집니다, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  국보법 폐지와 북한찬양 처벌못하게 하는게 내란이고 간첩  멸공멸공멸공멸공멸공멸공멸공 멸공멸공멸공멸공멸공공산당이싫어요자유민주주의대한민국만세  멸공 멸공 멸공  국민들깨어나야합니다 이나라미쳐가는걸보며화가납니다  심각한상황모르는국민들 만이만이알려주십시요,0
부산 탈환 노리던 이재명 발밑에 통일교 지뢰 터졌다, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  민주당  헤체하라 전재수  수사하고 구속하라  해체는 반공법 폐지하는당  택도없는 김칫국마시지말길  전재수가 부산시장될까 걱정했는데잘됐네요,0
특집 조희대 대법원장 현직 최초 입건불면 다 죽인다 이재명의 끝없는 폭주조진웅으로 장경태 김현지를 덮는다  이기인 개혁신당 사무총장 설주완 변호사 펜앤초대석,사법부 뭐하고있냐  재판재개하라  사법부 재발 들고일어나라 비겁한자들 뭐하고있냐 나라가 미처 돌아가고있다 악법 독제 하루속히 끌어내려야한다  가짜랑 사기가 빤치는 나라 진짜는 감옥에 가두고 범죄자가 나라를 망하게 하고 있다  고법사건  빨리  재판 속개하라  자유 대한민국이 전과자 때문에  미쳐 돌아간다,0
속보 통일교 전재수에 4천만원과 명품시계 줬다  백해룡 세관 연루외압 전부 허구로 확인 굿모닝 대한민국, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  이재명의 특별지시로 특검이 그토록썩었으면 이재명 탄핵 민중기탄핵  민주당에 바르게 정치하는 놈 하나없네  전재수 당장 그만둬라  우리는 유동규 기억하고 위로 해야됩니다,0
통일교 때리던  전재수 의혹에 발칵 친명도 얽혀  완전 난리났다  박상규 시사평론가 굿모닝 대한민국, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  반전은 돈받아서 죄명이 한테 받쳤나  금품수수한 전재수 감방가즈아  국회해산 시의원 구의원도 조사하라  전재수  부산 에서   정치끝났다,0
속보 전재수 장관 낙마 안부수 구속영장 기각  707특임단장 충격 증언에  발칵  미국의 응징오산기지 출입문 통제 환수 굿모닝 대한민국, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다  해수부사퇴하면끝인가법죄집단들싹잡아구속시키야한다  전재수장관 뿐 아니라 민주당의 비리 이외에도 훨신 많을 것이다모두 수사 구속하라  전재수 당장구속하고돈받아먹은 놈들은 전부다 구속 콩밥으로 답해라  전재수 뇌물로 구속 시켜야죠 ,0
조진웅에 묻히나 했는데어라 김현지 새 여론조사에 뒤집어졌다  강대규 변호사 굿모닝 대한민국,통일교가 민주당에 돈준거 특검하라 김현지는 고향이 어디고 국적은 어디고 누구냐  말단 공무원도 신원조사를 통해 국가 기밀을 보호하는데 하물며 국가 최고 기관에 근무하는 자를 출신 성분도 모른다면 이건 나라냐  미친소리 소년원  아무나   가는데가 아니다 일반은 잘 안간다  고위공무원이 베일에쌓여서 무소불위의 권력을휘두르는나라 여기는 대한민국 입니까  청와대는 국민의 휴식처다 국민에게서 빼앗지 말아라,0
누구 맘대로 법정공휴일로 아주 막가는 극좌 정권, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  완전 미쳐 돌아가는구나  미친 나라  민주당해체기념일로 하면되겠네  범죄자를 빨리 몰아 내야지 정상인 세상이 오지  이죄명 정말 미쳐돌아가는구나,0
통일교 간부가 민주당 당직자였다내일 추가 폭로  조진웅 성인돼서도 연거푸 폭행좌파들 합죽이 됐다 굿모닝 대한민국, 인터넷TV 신규가입시 최대 48휴대폰 통신사 변경시 최대 30 정수기 렌탈시 최대 30 총 108만원 혜택 혜택이 타사보다 적을 경우 차액 150 보장 httpsabitly89klwr  박범계야 조진웅이 한테 직접 얻어 맞아봐야 알겠냐  공정하지 못한 특검 법대로 처벌하라  피고인 대통령  재판 재개 하라  민중기부터 구속수사하라,0
특검 통일교 윤영호 본부장에 4년 구형  이재명의 압박 여야 가리지 말고 수사하라  한국은행도 안 통하네 이러다 정말 나라 망한다 이것이 뉴스다,단군이래 전과4범 사기꾼이 대한민국 대통령이되어서 나라가 엉망징창이다  하루빨리 이죄명 재판재개 해야만 나라가 조용하다고 생각합니다  이재명 정권 추미애 서영교   전현희 의원 국회에 망쳐벌리고 거짓말잘하고있어  미친것들이 날뛰는데도 지지하는사람들   이재명재판하세요,0
조희대 하나 못당하는 여권 사법부 장악의 꿈 산산조각났다 주말 몰아보기,김현지  국정조사  받아라  특검해서  밝혀라  구속해라  언론이 정권눈치를보니 진짜문제를 안다루고 참한심한 것들  조희대 대법원장  화이팅  정의가 살아있는 진정한 나라가  조희대대법원장님의 직격탄은 대한민국을 살리는 길입니다 ,0
정치인싸 징역 15년 구형 김건희 이제 시작이다지방선거 D180 여야 판세 전망 with 서용주 장성철 박성태 윤희석,법원이 제대로 작동하지 않는데 국회가 가만히 기다려야하나 할 수 있는 일을 해야지  수사를 못하게 자꾸 기각하잖아요  듣다보니 열받네 18 위기 때마다 나라는 국민들이 지키는데 지들이 뭔데 해라 말아라야 양심도 없는 인간들이  범죄가 끝이없이 드러나는데 추가특검 당연히 필요하다  욕나온다   패널들  그럼 이따위로 내버려 두냐,1
1분집중 계엄 전날 김용현 국회 1시간 머물다 간 기록창문 세며 골라 깬 계엄군,감사했습니다 그 날 그 곳에서 그 누구보다 앞장서서 우리의 기억에 역사에 김민기 사무총장님 이름은 남아있습니다  미리 사전답사도 했고 국회안에 협력자가 있었다는 뜻이네요  치밀한 계획내란입니다  와 김민기사무총장님이시다 저는 총장님 계엄의날에 계엄군을 막아내던 그 결연한 눈빛에 지금도 눈물이 납니다 진정한 민주투사십니다 사무총장님 귀히 쓰이셨으면합니다  김민기 사무총장님 계엄해제에 큰 역할을 하셨다고 알고 있어요 너무 고맙습니다  그날 김민기사무총장님  계셨다는것 또한 행운이었습니다 활약상 널리 알려지길 감시했습니다,1
권순표의 뉴스하이킥 국힘 윤한홍 똥 묻은 개가  비판 직격고립무원 장동혁 당내 외톨이 되나  최형진기추자 이정은 김용민 박지훈이상민 거의없다,장성철은  평론가 사표내어야 이렇게 감이 없어서리   장성철 이자는 이기주의자 잘못했다면서도 한편으로 내란버은옹호하는자 지겹다 나오지마라  국민은 목숨걸고 막았는데 조희대 사법부는 납짝엎뜨려 충성을 다했는게 팩트다  장성철 먹고 산다고 애쓴다  혼자 같잖은 주장할 땐 가벼운 척 우기기 해대면서 역으로 공세에 몰리니까 정색하고 하나하나 말꼬리 따지네  이쯤 되면 같이 나오는 패널들이랑 진행자가 불쌍해질 정도다,1
뉴스하이킥 장동혁 체제 지선까지 2월 중순 끌려내려온다 신인규장성철 내기 결과는  신인규장성철 MBC 251204 방송,신인규변호사 백번 옳은 말씀입니다  아니 날을 시간으로 계산해서 헌정상 유일하게 단 한번  적용하여 윤석열을 석방한게 법을 위반한게 아니라구요 지귀연 룸빵은 300이상 결제인데 공무원이 김영란법 위반이 아니구요  미친놈이넼  야 지판사 위법했는지 수사하는것도 지들이 다 막은거 아냐  수사를 못하게막는데 머  신변호사님 말씀 백퍼 맞습니다 내란재판이 중대하고 엄중한 재판을 웃으면서 장난같이 하는게 국민은 환장할 일입니다 장성철 제발 나서지마  사과을해라 해라사정을 하는게 무슨 사과가요 눈도귀도 모르는 당은 참한심하네요  나라가걱정되네요 본인들 욕십만 생각뿐이다,1
